G_unit,ref,guid,name
10718510,SE/038100040,087CA3FB-DA1E-4474-9A75-AC09A121B09E,"FJÄRDHUNDRA KOMMUN"
10718521,SE/018201999,08A7BA8B-5863-4719-A92C-2AF41119DC3F,"ERSTAVIKS FÖRSAMLING"
10718533,SE/400049301,08B53D50-DE52-411A-B097-3DC1B0AE087D,"ÄLVDALS OCH NYEDS DOMSAGA"
10718545,SE/158000012,08D5479E-D7E8-471A-8E53-62DFB4B35BCA,"VÄSTRA TUNHEMS KOMMUN"
10718557,SE/126600009,08DA994D-66CA-4389-88E0-8993DB6DB6C0,"LYBY KOMMUN"
10718569,SE/048600001,08E3C8E8-9F08-4459-B93B-6F12797FD750,"STRÄNGNÄS STAD"
10718570,SE/088400003,08E9BFD9-0FAE-491F-9448-4EF523E7EEBD,"VIMMERBY LANDSKOMMUN"
10718582,SE/078000027,08F0472F-FD6A-4196-9F23-7593068CD0D1,"GÅRDSBY KOMMUN"
10718594,SE/253006300,08FF0C32-64B5-4DB8-A7D3-F75D01968FED,"VÄXJÖ STAD"
10718600,SE/156500002,0906BD66-D233-4CF2-B19C-DE70CB0357D4,"HÖGVADS LANDSKOMMUN"
10718612,SE/058400008,092F58AA-B3B4-409A-A7D4-15C0D754FD77,"HERRESTADS KOMMUN"
10718624,SE/138300012,09511567-0D8C-4ECF-A90D-F88FCB8673F7,"SIBBARPS KOMMUN"
10718636,SE/248002300,0958DD7E-695A-45C8-B359-78AA0D94535D,"VISTA HÄRAD"
10718648,SE/208300004,095F98AB-8304-4EDE-B103-D386A7EB1A96,"HEDEMORA STAD"
10718650,SE/458000400,096972DD-A1C1-476E-9C47-95598F7BB0AB,"BORÅS TINGSRÄTT"
10718661,SE/198300002,0975D2EE-754F-4A30-AAFB-BF0091BBFC77,"HIMMETA KOMMUN"
10718673,SE/352000400,098E9E32-E603-46A5-A786-E8CF8CB2685D,"KLIPPANS TINGSRÄTT"
10718685,SE/168200020,099520A2-3B6A-4BB4-9353-FA77A0DC8BE9,"VINKÖLS KOMMUN"
10718697,SE/152100005,09A83DFA-7F66-4A52-9622-D4C8958F1D31,"KILANDA KOMMUN"
10718703,SE/048200005,09AAE918-8BD1-441A-AE9F-2D4B86AA995A,"ÅRDALA KOMMUN"
10718715,SE/200020301,09D527A8-9280-4740-9B01-340C8BFB318A,VIFOLKA
10718727,SE/066200017,09DE10E4-E7C4-4CD2-8E0F-7BF3059C7A8B,"REFTELE KOMMUN"
10718739,SE/202600001,09E52E07-FE89-4F86-B9D3-5C04AD5C8568,"FLODA KOMMUN"
10718740,SE/4010000001002,09E5F9AF-5D88-4669-9B9E-E02D04E97807,"LIVREGEMENTETS DRAGONER 01"
10718752,SE/011258200,0A241AFB-C6FD-4B0C-B04A-ADA8DD08C255,"TORNE KONTRAKT"
10718764,SE/100508302,0A298B9E-14D9-4799-89F4-B3BEA798C1F2,"FALU DOMSAGA"
10718776,SE/258000001,0A2A80BC-5B24-4E43-820C-0847DF0FBC80,"LULEÅ STAD"
10718788,SE/150799003,0A2C2200-66BB-4640-A9FD-F68136A62C46,"MARKS FÖGDERI"
10718790,SE/002037202,0A3CD1A0-F40A-42A8-A84E-825FCE7FB81B,"SÖDRA TJUSTS OCH TUNALÄNS KONTRAKT"
10718806,SE/058400004,0A4C8AFA-DDB0-4E85-A02B-0F897C6FAE52,"ÖSTGÖTA DALS KOMMUN"
10718818,SE/200043302,0A590A3C-E23B-4ED6-A7A4-027653662CC6,MO
10718820,SE/126500002,0A593172-9865-415C-9FF0-BD83005B8793,"BJÖRKA KOMMUN"
10718831,SE/300006301,0A7815B8-367A-455B-974B-63093605C6A0,"NORRA ÅSBO DOMSAGA"
10718843,SE/088000021,0A83889C-6EAE-412A-AD5C-109A485169EE,"KARLSLUNDA KOMMUN"
10718855,SE/076300011,0A9AFDAC-AFD0-4CEF-9BA0-98C802C262E4,"URSHULTS KOMMUN"
10718867,SE/138000003,0A9C880B-BE93-47AD-AF2D-54B6B240C8EF,"BREAREDS KOMMUN"
10718879,SE/138300021,0AAACF09-24D8-403A-9384-72D7EFD51CEC,"SÄLLSTORPS KOMMUN"
10718880,SE/252100005,0AADA517-9251-4966-9570-5DA4E9F64AFD,"TÄRENDÖ KOMMUN"
10718892,SE/009201201,0ABE8089-803A-4653-BF45-36157A2E07A3,"KILS KONTRAKT"
10718909,SE/060599000,0AE63D40-A6E1-42F5-A43C-EA326527148C,"VÄRNAMO FÖGDERI"
10718910,SE/088500019,0B0430D3-912A-410D-92E0-E4885E2C3639,"PERSNÄS KOMMUN"
10718922,SE/058200010,0B056F5B-B30A-4C07-B6EB-239C1CBC32B6,"SKÄLLVIKS KOMMUN"
10718934,SE/138100005,0B5885C0-37D7-4414-979B-D6C420D75C11,"KARUPS KOMMUN"
10718946,SE/058100005,0B648BE1-0356-4B19-B150-F01DC25D0DD1,"SKÄRBLACKA KOMMUN"
10718958,SE/076500003,0B778C63-E794-47A8-A08D-9D44007A0857,"VIRESTADS KOMMUN"
10718960,SE/038000016,0BA71DD9-8F83-453F-AC8D-37F1AF70BBFC,"UPPSALA NÄS KOMMUN"
10718971,SE/600006301,0BF199BF-0B12-4766-8865-C73DBCE2DCFC,"VÄSTERBOTTENS VÄSTRA DOMSAGA"
10718983,SE/100034301,0BFEFA6B-63F3-4EB1-96D1-0F3149EA8054,"DANNEMORA FRÖSÅKER VÄDDÖ HÄVERÖ NÄRDINGHUNDRA BRO VÄTÖ LÅNGHUNDRA LÖ HÅ"
10718995,SE/198300004,0C273443-71CB-468B-AE78-941FFF51E3CD,"KOLSVA KOMMUN"
10719008,SE/220599005,0C274618-1413-4E58-8102-FA1FB30EE6D2,"NORRA ÅNGERMANLANDS ÖVRE FÖGDERI"
10719010,SE/168000007,0C3D538A-6E71-4D9D-9502-15EE48981559,"EKBY KOMMUN"
10719021,SE/126700006,0C5B3BDA-008B-43F2-890D-62321AF9B4DA,"HALLARÖDS KOMMUN"
10719033,SE/005104200,0CA66F1B-DE1A-4E77-8EC3-677D65F9709C,"FELLINGSBRO KONTRAKT"
10719045,SE/4120000001003,0CC49757-C81A-4C24-954C-8B113EC880D3,"NORRA SKÅNSKA REGEMENTET 12"
10719057,SE/168605999,0CD50A94-2220-41AE-BA6F-063A9AF96B82,"VISTS FÖRSAMLING"
10719069,SE/156500011,0CE52335-6708-49D7-A897-9C5755437121,"REVESJÖ KOMMUN"
10719070,SE/156100001,0D0DF5FA-95C4-4C6D-881E-9FAF884046FF,"MELLERUDS KÖPING"
10719082,SE/186000001,0D3815BE-D50C-46E1-9A8B-D5E0C2345A56,"LAXÅ KÖPING"
10719094,SE/128500016,0D4008F8-BF9B-4923-BEA3-F193D695E848,"HARLÖSA KOMMUN"
10719100,SE/058000007,0D46C40B-F267-4B56-A62B-197A51585CA4,"LEDBERGS KOMMUN"
10719112,SE/138300013,0D69F2B7-F5D6-4CAF-9CB1-11857DE00F33,"SPANNARPS KOMMUN"
10719124,SE/098000019,0D757237-B29C-47E6-AB54-2CD96FD2A446,"VÄSKINDE KOMMUN"
10719136,SE/188100004,0D89013C-E93E-426D-B322-6287CACA61E5,"KUMLA KOMMUN 1863 1951"
10719148,SE/166013998,0DC8A874-52BB-46D6-A669-B5275C748D3B,"ÖSTERBITTERNA FÖRSAMLING"
10719150,SE/048200002,0DDF90E8-714F-4343-BB74-9E41C0091BAB,"FLENS STAD"
10719161,SE/004000200,0DF7BF96-9C64-4BC7-A503-805B5363E5AD,"STRÄNGNÄS STIFT"
10719173,SE/002028201,0E0B21C5-AC5F-4567-9222-5DF82A7A9384,"ASKA KONTRAKT"
10719185,SE/070299013,0E1581E6-B52D-41BF-A186-30FBEABD284B,"ALLBO FÖGDERI 1946 1966"
10719197,SE/500021302,0E194CBF-89EC-43DB-96EA-EAA6B5B34761,"ÅNGERMANLANDS VÄSTRA DOMSAGA"
10719203,SE/167004300,0E324D6A-C3CE-4327-8380-9CDD2B708C00,"ÖVERTJURBO HÄRAD"
10719215,SE/168300004,0E67F218-C1D0-40D3-ABFB-5FF53D4BB163,"SKÖVDE LANDSKOMMUN"
10719227,SE/050199006,0E70CC9F-4BE2-48F1-A8F4-DD67229A3826,"LINKÖPINGS STAD"
10719239,SE/218000001,0E7B5FEF-DD9D-42A6-8258-057B31C31154,"HAMRÅNGE KOMMUN"
10719240,SE/4060000001006,0EA633A1-7EB9-422B-9222-9B11CCE4685D,"KALMAR REGEMENTE 06"
10719252,SE/121400016,0EA99F96-BEE8-4FCA-ABE9-AF41D590B77C,"KONGA KOMMUN"
10719264,SE/007156200,0EB0DE13-222C-40F0-8F63-D41AED1E0DFA,"FROSTA KONTRAKT"
10719276,SE/048000028,0EBC4522-E272-42E9-A5ED-9F45A678BBDA,"BÄLINGE KOMMUN"
10719288,SE/088100001,0ED22426-3A97-4BEB-BBFC-53F0B4B9E65C,"NYBRO STAD"
10719290,SE/168400005,0F0020AC-DEBD-4097-B365-319A63FC0819,"GREVBÄCKS KOMMUN"
10719306,SE/157001301,0F064EEE-D941-4B98-AE23-C74AFBC19E3D,"ESKILSTUNA STAD"
10719318,SE/188012999,0F0B9DAB-0B00-4E55-BE5B-7EE85C77A888,"DYLTA BRUKSFÖRSAMLING"
10719320,SE/218001999,0F2E5CFB-EE65-4B92-9A08-4C1F5D15923E,"GÄVLE HOSPITALSFÖRSAMLING"
10719331,SE/263011300,0F3271BF-3802-4AC0-AD04-047BD21BA2EE,"LIDKÖPINGS STAD"
10719343,SE/084000006,0F375B58-1B45-42CA-9DF3-AEEA304B48CE,"HULTERSTADS KOMMUN"
10719355,SE/198400005,0F382005-0485-4EAB-A2BD-24C437C343F6,"GÖTLUNDA KOMMUN"
10719367,SE/178200001,0F4F67B9-ECD1-4744-B180-7292F383F8F3,"FILIPSTADS STAD"
10719379,SE/218200005,0F685CAA-B9F4-4D1C-A91D-92AFED748C0F,"TRÖNÖ KOMMUN"
10719380,SE/068300014,0F76BC90-5B75-4BE4-AF38-30F137605715,"GÄLLARYDS KOMMUN"
10719392,SE/007155204,0F81AAF0-FE36-441C-8951-15F94891341E,"LJUNITS OCH HERRESTADS KONTRAKT"
10719409,SE/158400003,0FA047B9-5742-4DB5-91E5-7462A18A4398,"ULRICEHAMNS STAD"
10719410,SE/228400013,0FAC05A0-877C-4ABC-8261-0444BD38CFFC,"BJÖRNA KOMMUN"
10719422,SE/007152200,1004B503-C24E-4222-B6B0-9F68CD76A7C5,"MALMÖ KONTRAKT"
10719434,SE/126500017,100AD756-1A3F-41A5-94EF-4E0FD9ACF239,"VOLLSJÖ KOMMUN"
10719446,SE/544000400,1025CE42-7C2E-404E-8208-5E398F621CEF,"LJUSDALS TINGSRÄTT"
10719458,SE/011256200,1036451C-2DC6-4A8A-BC62-AF001BC73A00,"LULE KONTRAKT"
10719460,SE/058000003,108307D7-0E3C-4F18-90CC-1BB8111EE301,"KÄRNA KOMMUN"
10719471,SE/010230200,10892B3A-5DBA-4F62-A7B4-8E96D9172BA3,"NÄTRA KONTRAKT"
10719483,SE/400061301,1093705E-EC59-40F3-A25A-26B3D2A10227,"KARLSTADS RÅDHUSRÄTT"
10719495,SE/013600003,10B3CEF0-DDAE-4251-9950-2E04C560FC27,"UTÖ KOMMUN"
10719501,SE/150700009,10C7D38F-6724-4E06-9562-F2C5060258E3,"LERDALS KOMMUN"
10719513,SE/058100015,10C86269-637C-4CB3-BCF7-94D47C6D3A3B,"KROKEKS KOMMUN"
10719525,SE/038100032,11085C45-024A-4DD9-9795-8A1BDF6FB8A4,"GRYTA KOMMUN"
10719537,SE/118000012,117D5214-02CE-4403-A039-9F15A746434A,"NORRA STRÖ KOMMUN"
10719549,SE/050399008,117E5CB1-C401-48BA-8739-94E8A5CE4C59,"VADSTENA FÖGDERI"
10719550,SE/001006202,11C38F93-E686-442C-A010-277FCC3A7CE8,"LAGUNDA KONTRAKT 1927"
10719562,SE/007159200,11D8A7C3-D375-4825-9978-C89122F01A18,"RÖNNEBERGA KONTRAKT"
10719574,SE/188200007,11F1F02C-DBCD-4E2F-9BCC-46E77F7EACC0,"ASKERSUNDS LANDSKOMMUN"
10719586,SE/148501999,11F77822-F88C-4CC3-9F18-A1E0B2DCBBAD,"BOHUSLÄNS REGEMENTE"
10719598,SE/167002300,121ABB33-216B-4CF9-846E-E7F2522092D9,"GAMLA NORBERGS BERGSLAG"
10719604,SE/198300001,1225D09C-C680-4071-9367-2C7865DE084E,"KÖPINGS STAD"
10719616,SE/445003300,122BFDC8-67B3-4D0A-9798-4D015E9640C0,"HIMLE HÄRAD"
10719628,SE/118000036,1262C91B-D10E-408D-B76B-F130CBF8075F,"ÖSTRA VRAMS KOMMUN"
10719630,SE/038200009,126B583D-B56E-4020-96FE-72B71ABD4D13,"FRÖSÅKERS KOMMUN"
10719641,SE/008180202,12700112-73D9-405F-A6F3-8A9B25F75D49,"ELFSYSSELS SÖDRA KONTRAKT"
10719653,SE/038000034,12FE1FF2-F158-4AC3-B2F7-A1BDEEC8CA73,"ÄRENTUNA KOMMUN"
10719665,SE/466004300,130283CC-AE92-4D98-9FF9-C1EEAAD817D7,"KARLSTADS HÄRAD"
10719677,SE/019100006,131941CC-D465-4D0C-8C13-96AF4C11C7E7,"ODENSALA KOMMUN"
10719689,SE/001003201,131FB475-CA43-4FF6-83D7-84D12FE85E75,"NÄRDINGHUNDRA KONTRAKT"
10719690,SE/168624998,132B6A60-F15B-494F-823C-EDBF346A382A,"SMEDBY FÖRSAMLING"
10719707,SE/068500005,133D8B7A-F7FA-461C-B97D-E3602202DBD1,"BÄCKABY KOMMUN"
10719719,SE/148400007,13446F57-FC1D-4A42-A9BE-E6703F1A938C,"BRASTADS KOMMUN"
10719720,SE/200051301,1345D95F-EC62-4B2E-B32A-560E55FFC7E7,VÄSTBO
10719732,SE/100509301,138E0335-FADA-48C2-B123-B15BBB4B2996,"OVANSILJANS DOMSAGA"
10719744,SE/158400022,13940874-B286-4096-AE0E-54D8A0244F4F,"GRÖNAHÖGS KOMMUN"
10719756,SE/200068301,139E4D9E-7FAA-451F-84B3-A133D38C5C73,"ÖLANDS SÖDRA MOTS"
10719768,SE/300024301,13A0B87E-15BE-4946-A8C8-B5BC0F2C6417,"SÖDRA ÅSBO OCH BJÖRE DOMSAGA"
10719770,SE/070199000,13A50749-2332-48BE-BC6A-E410DC9ACFB5,"LJUNGBY FÖGDERI"
10719781,SE/120699002,13A64A73-5227-4D8D-A53C-0DFC06D52B4E,"OXIE SKYTTS OCH VEMMENHÖGS FÖGDERI"
10719793,SE/116017999,13A7E1B4-EDDC-4606-9C89-0850CC2C176A,"GÄRARPS FÖRSAMLING"
10719800,SE/178500010,13A950E1-FC92-4437-B44A-40C99AD41CB6,"KILA KOMMUN"
10719811,SE/066200019,13BB068B-798F-4142-A949-114B5ECBAD4B,"KÅLLERSTADS KOMMUN"
10719823,SE/011299000,13BBABED-6012-426B-8F6B-D5F339272E08,"DANDERYDS FÖGDERI"
10719835,SE/048400003,13C9F444-5D8C-42D3-9E50-D1047AF1AB85,"ESKILSTUNA STAD"
10719847,SE/463001300,13DC82BE-1CCC-47AD-A80D-5AFAE0517496,"VEDBO HÄRAD"
10719859,SE/168000015,13EB8AA5-95A3-419C-AD21-AD340A314161,"BJÖRSÄTERS KOMMUN"
10719860,SE/110199004,1412778F-EB09-4EAC-95EB-99A095E10280,"ÖSTRA OCH VÄSTRA GÖINGE FÖGDERI"
10719872,SE/128600005,1415DFD6-22E3-41C8-9268-C2E4B2BE1904,"BALKÅKRA KOMMUN"
10719884,SE/161003300,1416C5B7-59B9-49FD-8B3C-58C822A237AF,"SUNDBO HÄRAD"
10719896,SE/198000020,14176020-0D81-413A-B139-C56F412D39AA,"KUNGSÅRA KOMMUN"
10719902,SE/450000400,14212A02-F3B1-40D8-BF0D-FEA46A40D74E,"STENUNGSUNDS TINGSRÄTT"
10719914,SE/128600006,142E4E31-338F-4DDF-8B7A-FC445309462C,"BJÄRESJÖ KOMMUN"
10719926,SE/007154200,1448918A-D16C-4DD1-BB80-574278ADAE0D,"BARA KONTRAKT"
10719938,SE/198300011,14572263-17C1-4A87-A3AE-D6FA70D5769C,"MALMA KOMMUN"
10719940,SE/013900002,146239DE-EB29-4136-9ED9-E2A42CEEF9C5,"STOCKHOLMS NÄS KOMMUN"
10719951,SE/068600011,1465F3E3-35F2-4728-9A20-67F3E0A81548,"HULTS KOMMUN"
10719963,SE/228300014,146B3C36-79C0-4653-98C4-12DB2D2939C8,"SÅNGA KOMMUN"
10719975,SE/118000039,14750DB9-19EB-43CF-9C1C-B7CD445F4B3F,"TOLLARPS KOMMUN"
10719987,SE/038200003,1475ACF2-AC7A-465A-89AB-EC5E2FEC27ED,"ÖSTHAMMARS STAD"
10719999,SE/108201999,147C8420-8878-4467-97F3-FABC7EC76886,"FRISHOLMENS KASTELLFÖRSAMLING"
10720000,SE/4150000001002,14908EBF-3959-4675-B5AD-A001117136AB,"VÄSTGÖTA REGEMENTE 15"
10720011,SE/118200011,14B37142-D7DF-4687-960C-668D74A8F838,"AUSÅS KOMMUN"
10720023,SE/200056301,14BA76D6-A900-445F-90D2-20AE9829C81D,"EKSJÖ RÅDHUSRÄTT"
10720035,SE/168100031,14BAFDAF-E695-4449-A992-F210204B502E,"ÖRSLÖSA LANDSKOMMUN"
10720047,SE/088500010,14C2D83A-27A5-4F2C-96AF-21AF6653593F,"RÄPPLINGE KOMMUN"
10720059,SE/128200013,14C5F15E-9DF6-450E-9E37-1183851CB95C,"ÖRJA KOMMUN"
10720060,SE/058000038,14CC04F0-8A8F-4636-AC4E-BF9637FF7F58,"VÅRDSBERGS KOMMUN"
10720072,SE/168000020,14D2E52B-5E87-479E-92A9-33752977321F,"BERGA KOMMUN"
10720084,SE/001016200,14E16F23-139A-4B04-828C-4DC16F4CB4D9,"LJUSNANS KONTRAKT"
10720096,SE/200095301,14E29D86-6E7E-46E9-A973-B3C5F68042C0,"VARTOFTA OCH FRÖKINDS DOMSAGA"
10720102,SE/100058302,14F7F233-CB87-4637-BA65-EC96F961DC05,"LINDE DOMSAGA"
10720114,SE/458004300,1529A10A-1FFE-4D35-B917-96A8AD0EC956,"BORÅS STAD"
10720126,SE/148200007,15781D7F-321F-4061-BAA7-D7FE08AD138B,"HERMANSBY KOMMUN"
10720138,SE/141000400,1596A97E-E2A1-46A1-AE35-8A0FFD030831,"NORRTÄLJE TINGSRÄTT"
10720140,SE/010899012,159CAB76-E46A-4AF0-B227-2E1F2DDFCCEB,"FÄRENTUNA OCH SOLLENTUNA FÖGDERI"
10720151,SE/148200014,15B6F4F7-66BC-4684-B8A9-0CC118B54E96,"KODE KOMMUN"
10720163,SE/078100019,15BD87DE-46D3-47C5-BDCE-59DC7AA8CAF3,"LIDHULTS KOMMUN"
10720175,SE/147003300,15C3492E-9C13-404C-AFC4-7285CB363F5D,"SÖDERTÄLJE STAD"
10720187,SE/138000020,15C76B52-CFA1-4361-88F0-81E5ABC51FA2,"SLÄTTÅKRA KOMMUN"
10720199,SE/098000009,15CA8AB7-B035-4EA6-963C-54EF8D5753AB,"HALLS KOMMUN"
10720205,SE/168600046,15E61981-5F64-4840-AC21-A08CC2BCF5C9,"GUDHEMS KOMMUN"
10720217,SE/168600030,15EBD16A-FC64-4633-B310-4352E44B88AB,"KÄLVENE KOMMUN"
10720229,SE/168003300,15F25AF4-E8D7-4614-802B-F1E8D4D8BF38,"SIENDE HÄRAD"
10720230,SE/170199000,160D6866-35E0-4D9C-AA99-9D1FBD06CE2B,"ARVIKA FÖGDERI"
10720242,SE/100041301,161C7A4D-7776-47CA-9CDB-F7C5AB702720,"BÄLINGE VAKSALA RASBO NORUNDA ÖRBYHUS"
10720254,SE/130399003,16341944-A9EE-4435-AE77-758260406776,"KUNGSBACKA FÖGDERI 1894 1920"
10720266,SE/005102200,1665405A-F8DC-4B36-924E-9D80C2F82EDF,"MUNKTORPS KONTRAKT"
10720278,SE/210399003,167F1683-9F59-4CDF-ABFE-C347FD926B99,"STORVIKS FÖGDERI"
10720280,SE/088400008,16A08EC1-FD09-4E41-8F4D-B7DF697196D1,"LOCKNEVI KOMMUN"
10720291,SE/068200008,16A09710-5FB3-4AD3-A301-B8597DCE9A64,"BARKERYDS KOMMUN"
10720308,SE/116600009,16A810D6-270D-428F-AB14-2CCDB39DB46B,"KÄLLNA KOMMUN"
10720310,SE/068000030,16C8F42B-8E16-4E56-ADDD-5F406C0517D5,"ANGERDSHESTRA KOMMUN"
10720321,SE/098000094,16D0CC35-B9A2-4AB1-8B95-35AA920CE3BB,"EKE KOMMUN"
10720333,SE/156600005,16D1D8C1-2398-49BB-AE61-E398B33FF0A6,"MJÄLDRUNGA KOMMUN"
10720345,SE/228300010,16E96DE0-4049-4333-9AD5-91143E56A7B4,"JUNSELE KOMMUN"
10720357,SE/166300009,171A2947-5C2B-495A-93AA-B316638C0693,"FÄGRE KOMMUN"
10720369,SE/188500002,172572AD-72EB-44E1-8543-FE0E7EF3BDF6,"FELLINGSBRO KOMMUN"
10720370,SE/048300003,17409F46-CFF0-4F79-9056-A28EF8D31614,"LERBO KOMMUN"
10720382,SE/080199001,17506E9E-55FC-4599-A1D7-96710B5B2A27,"ÖLANDS NORRA MOTS FÖGDERI"
10720394,SE/100049301,1761F996-3861-4BC1-B2BF-92D0D2617922,"ASKERS OCH SKÖLLERSTA"
10720400,SE/156600022,1779B587-ABAD-4676-92F9-F71165293B1F,"REMMENE KOMMUN"
10720412,SE/128600015,177B4505-F5A2-496C-8C28-66BB045E3412,"SÖVESTADS KOMMUN"
10720424,SE/006140200,17A7DEC2-6E9D-4BA0-A45E-45DA24E044A4,"STRANDA OCH HANDBÖRDS KONTRAKT"
10720436,SE/170699000,17F38992-8378-4813-A556-7761651CC43D,"SUNNE FÖGDERI"
10720448,SE/242008300,17F54047-FBC4-4EF8-BB8C-FE01A9F050F5,"ÅKERBO HÄRAD"
10720450,SE/230199014,17FABBD8-71D4-4DC7-8E38-CB4A0D821030,"JÄMTLANDS VÄSTRA FÖGDERI"
10720461,SE/058100003,17FC72B1-1BF1-477D-BD71-1360508A847D,"STYRSTADS KOMMUN"
10720473,SE/240001300,1828B7E3-D004-4FBC-9D6F-30D2260487A3,"VIFOLKA HÄRAD"
10720485,SE/018800026,18453CFD-305A-42DA-8101-3F1CA6414ED2,"LYHUNDRA KOMMUN"
10720497,SE/098000013,18802233-CD4D-4B8B-A5E9-7CC689D91B7E,"LÄRBRO KOMMUN"
10720503,SE/078000030,18808D16-9BE7-445B-A472-15F60FB405D7,"LAMMHULTS KOMMUN"
10720515,SE/048400004,1891A68C-746B-47DB-857F-983CBF8DA166,"TORSHÄLLA STAD"
10720527,SE/457005300,18C50359-D849-4A85-B903-5F4DE9D8FCDB,"GÄSENE HÄRAD"
10720539,SE/300022301,18D97DC7-D7CF-433F-8148-022FD7D89BB5,"TORNA BARA OCH HARJAGERS"
10720540,SE/353000400,18FE6102-8394-4285-9A24-C2D87E6436C0,"SIMRISHAMNS TINGSRÄTT"
10720552,SE/166002300,1909D5A3-B9E8-42F4-827E-A8C1D452657E,"SNEVRINGE HÄRAD"
10720564,SE/200399012,19242FDD-D051-404B-9752-9246BD335BFD,"FALU STAD"
10720576,SE/228400005,1931C76C-6A93-4A84-A581-6FADD6DF1899,"SIDENSJÖ KOMMUN"
10720588,SE/400018301,1941D1B4-2330-408E-98F8-90640F526155,"SUNNERVIKENS DOMSAGA"
10720590,SE/058200007,1970F35F-67D6-43CC-9636-90EC5DA7E9C7,"GÅRDEBY KOMMUN"
10720606,SE/238000009,19BAB7D1-BFB0-4A90-81D2-9E1609310906,"BRUNFLO KOMMUN"
10720618,SE/108200003,19FCC8FB-2824-44CD-85BC-7112E074CB06,"ÅRYDS KOMMUN"
10720620,SE/058100011,1A2BE1E9-D314-486B-B06D-47D23276B9CC,"KVILLINGE KOMMUN"
10720631,SE/168600019,1A31D917-3C7B-4C0D-929E-681830B1FC41,"BÖRSTIGS KOMMUN"
10720643,SE/213200001,1A587BB2-C1BC-47CA-8A73-30347B2FA623,"ILSBO KOMMUN"
10720655,SE/128400007,1A5EA7C4-D19A-466E-AA44-D00DFB44EED4,"FARHULTS KOMMUN"
10720667,SE/068500020,1A788B53-BF26-4003-9BB8-9FA86FB32369,"ÖKNA KOMMUN"
10720679,SE/156300024,1A7B4E26-9535-438F-9573-70EBC3C8DA8A,"SÄTILA LANDSKOMMUN"
10720680,SE/186000005,1A92DC4C-1A1B-482F-816C-B1B5581A3AD5,"SKAGERSHULTS KOMMUN"
10720692,SE/252100006,1A956856-7097-490B-A4D2-5C0BA0F75333,"JUNOSUANDO KOMMUN"
10720709,SE/120699000,1AB8E0DF-6EEE-4378-AB3F-69B099BBACA2,"TRELLEBORGS FÖGDERI"
10720710,SE/400064301,1AD3BDE9-3063-4B1C-9CD5-E516991780FB,"NORDMARKS DOMSAGA"
10720722,SE/148500004,1AD4D9B8-1BB2-4EE0-95CD-0FB69D63A1F9,"RESTERÖDS KOMMUN"
10720734,SE/050900004,1ADFF302-7164-49C9-8FA0-1E9DCA0452D4,"ALVASTRA KOMMUN"
10720746,SE/012000007,1AEA3264-AF55-4972-A18B-C40613288CD2,"GUSTAVSBERGS KOMMUN"
10720758,SE/158500006,1B0F1C14-C1FE-47BD-BD43-A2357678D3F2,"MO KOMMUN"
10720760,SE/175000400,1B103E0D-F567-48AE-A56A-D9E19EE29468,"MORA TINGSRÄTT"
10720771,SE/126400002,1B350F9E-3E57-4FC2-B9A4-4F832D64ABF1,"HASSLE BÖSARPS KOMMUN"
10720783,SE/112100006,1B3C62C5-BD0C-49FC-AA33-F8E944B2EDA0,"EMMISLÖVS KOMMUN"
10720795,SE/162300001,1B54EEB0-F351-4816-8010-0C5033184EEA,"BRANDSTORPS KOMMUN"
10720801,SE/208100001,1B5EBA50-0A8B-4E5B-8C02-583DCE821A6D,"TORSÅNGS KOMMUN"
10720813,SE/156300021,1B5EE03B-D4C4-4F04-8FF2-99AE1C31FA70,"SÄTILA KOMMUN"
10720825,SE/068400006,1B648350-54C2-420F-9022-5D3971C259EA,"VRIGSTADS KOMMUN"
10720837,SE/158300011,1B6702C6-7183-4BCE-A789-C75FCF9D93B3,"LJUSHULTS KOMMUN"
10720849,SE/349002300,1B6EA40A-330D-4104-B6CC-DC016FB03233,"VILLANDS HÄRAD"
10720850,SE/068200010,1B87FAAD-115A-4F0D-AA53-B7A6D827BF69,"MALMBÄCKS KOMMUN"
10720862,SE/018800022,1B8CD209-21B1-47C1-AD30-3C36F0E709EA,"SÖDERBY KARLS KOMMUN"
10720874,SE/140699002,1B9A3207-9BE0-4B80-93CD-6C97D77767AF,"ORUSTS OCH TJÖRNS FÖGDERI"
10720886,SE/126300004,1BA0F256-DA87-48BF-9EF1-1DE676409EF0,"TÖRRINGE KOMMUN"
10720898,SE/228400009,1BD53813-5C79-42E1-9782-8EAFAF91EFCA,"SJÄLEVADS KOMMUN"
10720904,SE/110399013,1BD779A1-1E99-44A2-8170-A47143416801,"KRISTIANSTADS STAD"
10720916,SE/158300007,1BEDB484-870E-4A2F-98B2-0BCF86EC9D40,"ÄSPEREDS KOMMUN"
10720928,SE/001007208,1BEE0858-926B-403C-AB1E-D199EF022DD3,"FJÄRDHUNDRA NORRA KONTRAKT"
10720930,SE/001014200,1C0A1AE9-A16C-4527-97CD-3DD17C9D5640,"ALA KONTRAKT"
10720941,SE/198100012,1C0DE77F-641D-4F22-BC46-8D8629FF7225,"SALA LANDSKOMMUN"
10720953,SE/138200003,1C263A90-C89E-4FEB-9478-C2F54C7989BB,"FALKENBERGS STAD"
10720965,SE/166100001,1C2BF839-A013-4275-A95E-B528BCC4919D,"SILS KOMMUN"
